Company,Job Title,Description
Amazon,Software Development Engineer,"About the job
Job Summary

DESCRIPTION

Are you interested in building hyper-scale database services in the cloud? Do you want to revolutionize the way databases are built for the cloud? Do you want to have direct and immediate impact on hundreds of thousands of users who use AWS database services? Are you looking to work on the coolest technology while growing your career, in a group that cares about people just as much as products?

Amazon Aurora is breaking new ground and changing the rules for relational databases. Aurora is an exciting area of innovation for AWS, especially in its storage layer which is truly the secret sauce behind the unmatched availability, durability and performance of Aurora. Amazon Aurora is a MySQL and Postgres compatible, relational database service that combines the speed and availability of high-end commercial databases with the simplicity and cost-effectiveness of open source databases. It provides up to five times better performance than MySQL at a price point one-tenth that of a commercial database while delivering similar performance and availability.

We are one of the fastest growing businesses within Amazon Web Services. We are currently spread across Seattle and the San Francisco Bay Area. We are successful because not only do we solve deep database storage and integration problems for our customers, we also minimize the effort required to maintain their databases by automating administrative tasks like backup, restore, disaster protection, fail-over for high availability etc. Aurora is the most advanced cloud database service out there, and we’re proud to continuously raise the bar. We think we have a winning combination for both startups and enterprises who are moving all their most important data and applications to the cloud.

The Aurora team is looking for experienced software engineers who are excited about database and streaming technologies. These are core systems development positions where you will own the design and development of significant software components critical to our industry leading database services architected for the cloud. In this hands on position you will be asked to do everything from building rock-solid components to mentoring other engineers. You need to not only be a top software developer, but also excel in communication, and customer focus. This is a unique and rare opportunity to get in on the ground floor within a fast growing business and help shape the integration technologies, product, and the business. A successful candidate will bring technical and software expertise and ability to work within a fast moving, startup environment in a large company to deliver high quality code that has a broad business impact. We intend to be the world's best and fastest database, built by an excellent team, all while having fun - come join us on the journey!

Inclusive Team Culture

Here at AWS, we embrace our differences. We are committed to furthering our culture of inclusion. We have ten employee-led affinity groups, reaching 40,000 employees in over 190 chapters globally. We have innovative benefit offerings, and host annual and ongoing learning experiences, including our Conversations on Race and Ethnicity (CORE) and AmazeCon (gender diversity) conferences. Amazon’s culture of inclusion is reinforced within our 14 Leadership Principles, which remind team members to seek diverse perspectives, learn and be curious, and earn trust.

Work/Life Balance

Our team puts a high value on work-life balance. It isn’t about how many hours you spend at home or at work; it’s about the flow you establish that brings energy to both parts of your life. We believe striking the right balance between your personal and professional life is critical to life-long happiness and fulfillment. We offer flexibility in working hours and encourage you to find your own balance between your work and personal lives.

Mentorship & Career Growth

Our team is dedicated to supporting new members. We have a broad mix of experience levels and tenures, and we’re building an environment that celebrates knowledge sharing and mentorship. Our senior members enjoy one-on-one mentoring. We care about your career growth and strive to assign projects based on what will help each team member develop into a better-rounded engineer and enable them to take on more complex tasks in the future.








Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.


- Amazon.com Services LLC

Job ID: A2089320"
Amazon,"Software Development Engineer, Advertising","About the job
Job Summary

DESCRIPTION

**We are open to hiring this role into Boulder, NYC, Palo Alto, Toronto, LA, or Austin!**

Amazon Advertising is dedicated to driving measurable outcomes for brand advertisers, agencies, authors, and entrepreneurs. Our ad solutions—including sponsored, display, video, and custom ads—leverage Amazon’s innovations and insights to find, attract, and engage intended audiences throughout their daily journeys. With a range of flexible pricing and buying models, including self-service, managed service, and programmatic ad buying, these solutions help businesses build brand awareness, increase product sales, and more.



Forecasting and dynamic pricing team builds end-to-end solutions including data pipelines, machine learning models, large scale data structures and indexes, advertiser recommendations (bids, products) and data visualizations. We match supply (human eyeballs) and demand (advertisers interests) in thousands of audience targeting dimensions, and recommend optimal prices.



The team is seeking an experienced backend and data engineer, who will own backend data pipelines, indexing systems and service & API layer application support. These systems are to be used by hundreds of internal and tens of thousands of self-serve external users. To be successful in this role, you will need to have a passion for backend, data and service architecture and engineering.


The pay range for this position in Colorado is $122,300-160,000/year; however, base pay offered may vary depending on job-related knowledge, skills, and experience. A sign-on bonus and restricted stock units may be provided as part of the compensation package, in addition to a full range of medical, financial, and/or other benefits, dependent on the position offered. This information is provided per the Colorado Equal Pay Act. Base pay information is based on market location. Applicants should apply via Amazon's internal or external careers site.






Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.


- Amazon.com Services LLC

Job ID: A2059478"
Amazon,"Software Development Engineer - UI, Amazon Common Software (ACS)","About the job
Job Summary

DESCRIPTION

Do you want to build frameworks for the next generation of UI apps running on Amazon Devices? Do you believe in the “Write Once Run Anywhere” coding paradigm? How about your code providing a positive impact to our smart home customers by ensuring unique Amazon technologies are easily available to app developers? Do you want to work in a horizontal team making an impact on a wide range of products? If so, join us to build UI and app frameworks in Device OS.

Key job responsibilities

Amazon Devices is an inventive research and development company that designs and engineers high-profile consumer electronics. Amazon Devices began in 2004 as a subsidiary of Amazon.com, Inc., originally creating the best-selling Kindle family of products. Since then, we have produced groundbreaking devices like Fire tablets, Fire TV, Amazon Echo and Amazon Show. The Amazon Devices group delivers delightfully unique Amazon experiences, giving customers instant access to everything, digital or physical.

As a Software Development Engineer at Amazon, you will own critical UI frameworks and apps that make it possible to develop UI applications for Amazon devices. You will create common software components to help Amazon build our smart home devices by working on projects that push the boundaries of customer-device interaction including product lines such as Echo and Fire TV. You will be challenged to create rich customer applications, while also optimizing for performance.

You will engage with an experienced cross-disciplinary staff to conceive and design innovative customer experiences. You will create new solutions in a responsive, flexible and collaborative peer environment. You will participate in designing, prototyping, and building solutions to hard problems in the Amazon ecosystem for our exciting future in consumer devices.

A day in the life

You will be a part of an agile development team following innovative best practices in software development where you’ll write code, as well as work on technical designs and architecture. We are building the foundation of UI experiences, enabling you to interact with product teams to gather requirements, support feasibility analysis and to provide technical solutions that are required in defining our next generation products. One of the important aspects of the role is to develop the best, and you’ll find opportunities to have a mentor as well as mentor others by sharing knowledge across teams as we build a truly unique UI app development experience.



Our team exists to enable application teams to swiftly create delightful, performant, and interactive UI experiences that span across Amazon and our external partner devices. We are responsible for delivering UI frameworks and foundational pieces that are critical for UI application development and we do so by showing the utmost customer obsession. As a part of the Device OS organization, you’ll get to interact and work with multiple teams to develop an ecosystem end to end covering product conception to shipping on the vast number of Amazon devices in the field.






keyword: deviceos

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.


- Amazon.com Services LLC

Job ID: A2066775"
Amazon,"Accounts Receivable and Collections Analyst, Amazon Business","About the job
Job Summary

DESCRIPTION

As a Collections Analyst, you will support Amazon’s strategic customers by identifying and resolving billing issues, reconcile accounts and drive monthly collection targets. A successful individual will be self-motivated—someone who can recognize how processes can improve and effectively implement positive changes. The candidate must also be able to build strong cross-functional relationships and demonstrate exceptional organizational skills and attention to detail. You will earn trust with our customers to facilitate timely payment.

This role will sit in our new headquarters in Northern Virginia, where Amazon will invest $2.5 billion dollars, occupy 4 million square feet of energy efficient office space, and create at least 25,000 new full-time jobs. Our employees and the neighboring community will also benefit from the associated investments from the Commonwealth including infrastructure updates, public transportation improvements, and new access to Reagan National Airport.

By working together on behalf of our customers, we are building the future one innovative product, service, and idea at a time. Are you ready to embrace the challenge? Come build the future with us.








Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.


- Amazon.com Services LLC

Job ID: A2153952"
Amazon Web Services (AWS),Data Center Technician,"About the job
Job Summary

DESCRIPTION

At Amazon, we strive to be Earth's most customer-centric company where people can find and discover anything they want to buy online. We hire the world's brightest minds, offering them an environment in which they can relentlessly improve the experience for customers.

Amazon is looking to hire a highly motivated, best-in-class Data Center Technician to provide hands on support for its Data Center location.



You are someone who is highly autonomous, very detail oriented and possesses very strong written & verbal communication skills. You will have previous hands on technical troubleshooting experience and a proven ability solving complex problems. You possess strong technical knowledge of fiber optics and networking equipment.

You will have experience building relationships with internal and external teams/customers along with innovating effective solutions to meet issues & problems as they arise. You maintain high standards for data center cabling and maintenance. You seek out ways to improve yourself and the processes and systems with which you work.

Most of all you will also have a passion for technology along with a desire to be the best at your job every day!



As a Data Center Technician in Amazon, you will get to help build and maintain a Cloud Computing Infrastructure across a number of local and remote locations in the Americas.

The role involves some periods working independently from your team and requires the ability to drive change while maintaining excellent communications.






Physical Requirements (all physical requirements may be done with reasonable accommodations)



Excellent knowledge of server hardware

For employees based in Colorado, the base pay range for this position is $110,500 to $160,000 USD per year; however, base pay offered may vary depending on job-related knowledge, skills, and experience. A sign-on payment and restricted stock units may be provided as part of the compensation package, in addition to a full range of medical, financial, and/or other benefits, dependent on the position offered. This information is provided per the Colorado Equal Pay Act. Base pay information is based on market location. Applicants should apply via Amazon's internal or external careers site. - https://www.amazon.jobs/en/landing_pages/benefitsoverview-us

https://www.amazon.jobs/en/landing_pages/pto-overview-us

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.


- Amazon Data Services, Inc.

Job ID: A2174665"
Amazon,"Amazon Fresh Meat, Seafood and Produce Associate - Los Angeles, CA.","About the job
Description

Amazon Fresh is a new grocery store offering a seamless grocery shopping experience. Customers will find a wide assortment of national brands and high-quality produce, meat, and seafood. Our culinary team offers customers a range of delicious prepared foods made fresh in store, every day. Amazon Fresh stores use cutting edge technology to make grocery shopping more convenient for customers, including the Amazon Dash Cart and Just Walk Out technology, allowing customers to skip the checkout line.

Amazon is ranked among the best workplaces in the world for several reasons. Every day we strive to be Earth’s Best Employer and most customer centric company. Because of this, Fresh Associates strive to create an easy and friendly shopping experience, acting as a guide along a customer’s grocery shopping adventure. If you have a passion for putting a smile on someone’s face and want to be part of a tech-forward unique grocery experience, this is the job for you!



As a Meat, Seafood and Produce Associate, you get to delight customers by providing a WOW experience in our Meat, Seafood and Produce Departments! Some responsibilities may include:







Many of our jobs come with great benefits – including healthcare, parental leave, ways to save for the future, and opportunities for career advancement – all in a safe and inclusive environment ranked among the best workplaces in the world. Some offerings are dependent upon the role, work schedule, or location, and can include the following:



https://hiring.amazon.com/why-amazon/benefits#/

The above job description describes the essential responsibilities for the position and is not a complete list of all required duties. As need shifts throughout the store, associates could be asked to cross train for other departments.









- Amazon Retail LLC

Job ID: AOL2094"
Amazon,"Software Development Engineer, FAME","About the job
Job Summary

DESCRIPTION

Do you want to re-invent how 10s of millions of people enjoy shows and movies on their TVs and Tablets?

FAME (Fire TV Ads Marketing & Engagement) includes Amazon Fire TV, the #1 streaming media player with over 50MM monthly active users, and Fire Tablet. FAME's mission is to make watching content they love effortless and fun for customers to enjoy all of their entertainment so it becomes part of their daily habit for relaxing, being entertained, and spending time with family and friends.

Key job responsibilities



A day in the life

We are looking for an innovative Software Development Engineer I who wants to have outsize impact. As a Software Engineer on this team, you will define and build innovative consumer product experiences with a direct impact on the design, architecture, and implementation of flagship products that customers love and use every day. You’ll be part of a triple digit growth opportunity working with talented engineers to build delightful user experiences and full-stack technology and services (including customer experience) that must scale to support millions of users. The ideal candidate will have industry-leading programming skills, a deep understanding computer science fundamentals, and be conversant up the software stack.



The FAME team combines advertising and mobile technologies, smart TVs and Alexa to help our customers discover and engage with content and help Amazon to lower the prices. We operate at Amazon scale, designing and deploying software that is enjoyed by over 40MM active users globally. We solve significant customer problems in the consumer electronics space through devices, mobile applications, and machine learning.







Knowledge of data structures and algorithms.

Master’s degree in Computer Science, Computer Engineering or related field.

Strong coding, algorithm, and debugging fundamentals.

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.


- Amazon.com Services LLC

Job ID: A2152067"
Amazon,Software Development Engineer,"About the job
Job Summary

DESCRIPTION

This is a great opportunity to work on AWS Panorama cloud service team, with the right mix of challenges about IoT products, AWS cloud services, edge computing, getting a taste of deep learning technology for computer vision. More about AWS Panorama https://aws.amazon.com/panorama/

As a Software Development Engineer on this team, you will build scalable and robust cloud services and APIs that will bring cutting edge deep learning technology to consumer IoT products at Amazon and also enable consumers to manage their IoT devices at scale.

Software Engineers at Amazon do so much more than just software development. We are looking for talented and motivated engineers who: - Decide what features to build.

Inclusive Team Culture

Here at AWS, we embrace our differences. We are committed to furthering our culture of inclusion. We have ten employee-led affinity groups, reaching 40,000 employees in over 190 chapters globally. We have innovative benefit offerings, and host annual and ongoing learning experiences, including our Conversations on Race and Ethnicity (CORE) and AmazeCon (gender diversity) conferences.

Work/Life Balance

Our team puts a high value on work-life balance. It isn’t about how many hours you spend at home or at work; it’s about the flow you establish that brings energy to both parts of your life. We believe striking the right balance between your personal and professional life is critical to life-long happiness and fulfillment. We offer flexibility in working hours and encourage you to find your own balance between your work and personal lives.

Mentorship & Career Growth

Our team is dedicated to supporting new members. We have a broad mix of experience levels and tenures, and we’re building an environment that celebrates knowledge sharing and mentorship. Our senior members enjoy one-on-one mentoring and thorough, but kind, code reviews. We care about your career growth and strive to assign projects based on what will help each team member develop into a better-rounded engineer and enable them to take on more complex tasks in the future.






Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.


- Amazon.com Services LLC

Job ID: A2078810"
Amazon,"Software Development Engineer, Music Royalties","About the job
Job Summary

DESCRIPTION

Amazon Music

Amazon Music reimagines music listening by enabling customers to unlock millions of songs and thousands of curated playlists and stations with their voice. Amazon Music provides unlimited access to new releases and classic hits across iOS and Android mobile devices, PC, Mac, Echo, and Alexa-enabled devices including Fire TV and more. With Amazon Music, Prime members have access to ad-free listening of 2 million songs at no additional cost to their membership. Listeners can also enjoy the premium subscription service, Amazon Music Unlimited, which provides access to more than 75 million songs and the latest new releases. Amazon Music Unlimited customers also now have access to the highest-quality listening experience available, with more than 75 million songs available in High Definition (HD), more than 7 million songs in Ultra HD, and a growing catalog of spatial audio. Customers also have free access to an ad-supported selection of top playlists and stations on Amazon Music. All Amazon Music tiers now offer a wide selection of podcasts at no additional cost, and live streaming in partnership with Twitch. Engaging with music and culture has never been more natural, simple, and fun. For more information, visit amazonmusic.com or download the Amazon Music app.

The Royalties Teams

We didn’t make Amazon Music the business today, our listeners and content partners did. The Royalties teams are the bridge between every listener and every content partner of Amazon Music. We build systems that process every play activity on Amazon Music and strive to deliver accurate, complete and on-time payments to all our content partners. We stretch the limits of distributed systems and big data processing to solve some of the hardest technical problems and unprecedented scale challenges. To add to the excitement, we are building multiple products from scratch, where you really can be amongst the first employees in a well-funded, proven, highly technical, highly visible and business critical idea.

What will you do?

As a Software Development Engineer, you will be responsible for all aspects of product development. This not only includes design & coding of new architecture and services, but also helping define the strategic direction for such systems. We are building the systems from ground up, so we are not tied to any one technology. Helping select the right technologies and envisioning a long-term architecture is part of the role. So is working with multiple internal and external distributed services. Finally, this being a new team, you’ll have lots of opportunities to help us build & grow the team via mentoring, hiring & training.

This role can be based in Sunnyvale, CA, San Francisco, CA, Los Angeles, CA or Mexico City, MX.






#MusicJobs

#MusicLicensing

#MusicPAPER

#MusicRoyalties

Pursuant to the Los Angeles Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.

Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.


- Amazon.com Services LLC

Job ID: A2073498"
Amazon,"Software Development Engineer, Chime Meetings","About the job
Job Summary

DESCRIPTION

The Amazon Web Services Enterprise Apps team is looking for a seasoned software development engineer for the Amazon Chime team. Amazon believes deeply in the mission of simple and unified cloud- based collaboration. Amazon Chime (https://chime.aws/) is changing the way millions of customers will collaborate. Amazon Chime provides a true unified experience to conduct online meetings, high quality video conferencing, chat, screen sharing, and file sharing.

You will play a key role in building software products and features from the ground up. You will use a wide range of technologies, programming languages and systems. Your responsibilities will include all aspects of software development. You will have the freedom and encouragement to explore your own ideas and the reward of seeing your contributions benefit tens of millions of Amazon customers.

The things we are working on are in response to loud and clear feedback from customers about the daily pain points their workers deal with in collaborating, communicating and sharing documents and information. Leveraging AWS’ scale, reliability, flexibility, and ease of use, we offer customers an easy-to-manage and cost-effective solution that solves many of these these pain points.

Our team is working on some of the most important problems our large enterprise customers face: integration with new identity providers, maintaining and managing their users via existing directories, and comprehensive and easy-to-use permissions and access management at incredible enterprise scale. Our partners add another exciting and challenging set of requirements and the opportunity to reach even greater scale.



Inclusive Team Culture

Here at AWS, we embrace our differences. We are committed to furthering our culture of inclusion. We have ten employee-led affinity groups, reaching 40,000 employees in over 190 chapters globally. We have innovative benefit offerings, and host annual and ongoing learning experiences, including our Conversations on Race and Ethnicity (CORE) and AmazeCon (gender diversity) conferences. Amazon’s culture of inclusion is reinforced within our 16 Leadership Principles, which remind team members to seek diverse perspectives, learn and be curious, and earn trust.

Work/Life Balance

Our team puts a high value on work-life balance. It isn’t about how many hours you spend at home or at work; it’s about the flow you establish that brings energy to both parts of your life. We believe striking the right balance between your personal and professional life is critical to life-long happiness and fulfillment. We offer flexibility in working hours and encourage you to find your own balance between your work and personal lives.

Mentorship & Career Growth

Our team is dedicated to supporting new members. We have a broad mix of experience levels and tenures, and we’re building an environment that celebrates knowledge sharing and mentorship. We care about your career growth and strive to assign projects based on what will help each team member develop into a better-rounded professional and enable them to take on more complex tasks in the future.



Come join us building Amazon Chime! (https://chime.aws/) Amazon Chime is our solution to Unified Communications. Launched in 2017, we are built on top of the AWS cloud using AWS toolsets. We are specifically looking for builders who are interested in improving our customer browser experience by building out our web based technologies.

At Amazon Chime, we believe in using AWS's scale, reliability, flexibility and ease of use to deliver early versions of this exciting software quickly and iteratively, to get customer feedback, and use the feedback to make data driven and agile decisions.






Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.


- Amazon.com Services LLC

Job ID: A2076537"
Amazon,Account Representative - Hardlines,"About the job
Job Summary

DESCRIPTION

Amazon Services is seeking a dynamic and motivated Account Representative for our seller services sales team. The Account Rep will be responsible for recruiting and launching businesses of all sizes to advertise their products on Amazon.com. This person will be the primary point of contact for those companies throughout the entire sales process. The Account Rep will be chartered with developing and managing a sales pipeline mix of both high value and transactional accounts while executing sales strategies to secure deals that will exceed account acquisition and output goals. Specifically, this individual will be responsible for identifying and building relationships with key influencers and decision-makers within the senior management and executive teams of prospective accounts, along with internal stakeholders and cross- functional teams to create and present compelling Amazon solutions that meet and exceed customer requirements.

As an organization, Amazon’s North American Seller Services is uniquely highly influential by coordinating across Amazon Customers, Amazon Category teams and Amazon Sellers. We are a business development organization; we drive growth for over 2MM Amazon Sellers through business intelligence, cross-selling efforts and integrated Account Management. We are successful by focusing on accelerated growth for our Sellers’ businesses.






Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.


- Amazon.com Services LLC

Job ID: A2167570"
Amazon,IT Support Associate II,"About the job
Job Summary

DESCRIPTION

About OpsTech IT

Operations is at the heart of Amazon’s business. We are known for our speed, accuracy, and exceptional service. Our buildings deliver tens of thousands of products to hundreds of countries worldwide, every day. OpsTech IT provides nonstop global IT support to Amazon Operations as a vital piece to the puzzle. We are looking for self-motivated individuals to take on new challenges and motivate teams in fostering solutions to the hurdles we face. Together, we take ownership for what we do — whether supporting IT infrastructure, developing new technology in-house, launching a new Amazon Operations facility, or delighting our customers by delivering packages directly to them.



As an IT Support Associate II, you will use your skills to support the operations team in resolving technical problems within an Amazon Operations facility that span across a multitude of technical disciplines. We are committed to improvement; you will be encouraged to participate in career development opportunities as presented to progress your career at Amazon.

What Do We Offer?

Amazon offers competitive compensation packages including comprehensive healthcare benefits starting on Day 1, matching 401(k) program, and up to 20 weeks of paid parental leave. But wait, there’s more: we don’t wear suits and ties! Come as you are because jeans, t-shirts, sneakers and sometimes a neon safety vest will be your daily outfit.

Responsibilities include, but are not limited to






Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.


- Amazon.com Services LLC

Job ID: A2147289"
Amazon,"Software Development Engineer, Classification and Policy Platform","About the job
Job Summary

DESCRIPTION

Want to teach machines to search for needles in a haystack? Ever wonder how you can keep the world’s largest selection also the world’s safest and legally compliant selection? Then come join a team with the charter to monitor and classify the billions of items in the Amazon catalog to ensure compliance with various legal regulations. Amazon Classification and Policy Platform team is looking for outstanding Software Development Engineers to build technology to automatically monitor the billions of products on the Amazon platform. The software and processes built by this team are a critical component of building a catalog that our customers trust.

You will have an opportunity to work with cutting edge machine learning algorithms on large datasets. Your will need to build Amazon scale applications running on Amazon Cloud that both leverage and create new technologies to process large volumes of data that derive patterns and conclusions from the data.



The Classification and Policy Platform (CPP) provides a platform for self-service classification of products and management of policies for business users. The Annotation Management Systems power the following use cases: 1) enable business teams to review and audit machine classification results; 2) measure, monitor and improve accuracy and coverage in class lifecycles; 3) generate high quality labeling data for machine learning model training; 4) create and maintain a human decision truth store and historical traceability of human decisions.






Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.


- Amazon.com Services LLC

Job ID: A2155712"
Amazon,Annapurna Labs- We're Hiring,"About the job
Job Summary

DESCRIPTION

Annapurna Labs is hiring for SW and HW roles located in Austin, Cupertino, or Seattle.



Compiler/Deep Learning

Machine Learning

Firmware

Storage

Embedded

HPC

***Please submit your resume and we will get you aligned to the correct team***



Inclusive Team Culture

Here at AWS, we embrace our differences. We are committed to furthering our culture of inclusion. We have ten employee-led affinity groups, reaching 40,000 employees in over 190 chapters globally. We have innovative benefit offerings, and host annual and ongoing learning experiences, including our Conversations on Race and Ethnicity (CORE) and AmazeCon (gender diversity) conferences. Amazon’s culture of inclusion is reinforced within our 14 Leadership Principles, which remind team members to seek diverse perspectives, learn and be curious, and earn trust.

Work/Life Balance

Our team puts a high value on work-life balance. It isn’t about how many hours you spend at home or at work; it’s about the flow you establish that brings energy to both parts of your life. We believe striking the right balance between your personal and professional life is critical to life-long happiness and fulfillment. We offer flexibility in working hours and encourage you to find your own balance between your work and personal lives.

Mentorship & Career Growth

Our team is dedicated to supporting new members. We have a broad mix of experience levels and tenures, and we’re building an environment that celebrates knowledge sharing and mentorship. Our senior members enjoy one-on-one mentoring. We care about your career growth and strive to assign projects based on what will help each team member develop into a better-rounded engineer and enable them to take on more complex tasks in the future.

A day in the life

Our team covers multiple disciplines including silicon engineering, hardware design and verification, software, and operations. Because of our teams’ breadth of talent, we’ve been able to improve AWS cloud infrastructure in networking and security with products such as AWS Nitro, Enhanced Network Adapter (ENA), and Elastic Fabric Adapter (EFA), in compute with AWS Graviton and F1 EC2 Instances, in machine learning with AWS Neuron, Inferentia and Trainium ML Accelerators, and in storage with scalable NVMe.

As part of Annapurna Labs team, you’ll have the opportunity to invent the next generation of cloud computing infrastructure.



The Amazon Annapurna Labs team is responsible for building innovation in silicon and software for AWS customers. With development centers in the U.S. and Israel, Annapurna is at the forefront of innovation by combining cloud scale with the world’s most talented engineers.




1+ years industry experience required for all roles mentioned

We are hiring for all levels




We are looking for candidates that want to be part of a cutting edge team that operates in a start-up like environment within Amazon/AWS.

As part of Annapurna Labs team, you’ll have the opportunity to invent the next generation of cloud computing infrastructure.

If you want a career that makes an impact, allows you to invent, and have first-hand visibility into how your implementations delight customers, then we have a role for you.

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.


- Annapurna Labs (U.S.) Inc.

Job ID: A2124219"
Amazon,"Returnship - Software Development Engineer, Amazon Pay","About the job
Job Summary

DESCRIPTION

Relaunch your career with Amazon Career relaunch program. Participants receive 16 weeks of paid internship opportunity with Amazon. After the 16 weeks of the program, participant performance is assessed for full time SDE offers.

The relaunch program inspires technologists to Returnship after taking a break in their career. This platform gives candidates an opportunity to work at Amazon, and provides on-the-job training to sharpen their professional skills while working on real world customer solutions. Participants will get training on SDE tools and technologies, technical mentoring and focus groups to help with career relaunch related challenges.

The program aims to bring back the talent who are out of traditional workforce for a few years for a variety of reasons - care giving for kids or loved ones, serving in the military, or time off to find their path. The program is open to anyone who has at least 4 years of professional experience and have been out of the paid workforce for at least 2 year. If you meet these criteria and your skills match our needs, we welcome you to apply.

At Amazon we believe that every day is still day one.

A day to take a first step. A day to look forwards to new challenges. And today is that day for you. It's your day to be part of something great. A day to make your ideas come to life. And your day to join a company that redefines itself every day. That's the energy and passion behind Amazon. At Amazon, we're working to be the most customer-centric company on earth. To get there, we need exceptionally talented, bright and driven people. Amazon is one of the most recognizable brand names in the world and we distribute millions of products each year to our loyal customers.

Come join us as Software Development Intern building robust, intuitive, feature rich applications for our valued customers.




Qualifications - Bachelor or Master’s degree in computer science or a related technical field or comparable experience




Responsibilities - Participate in the agile feature/product design process working with cross-functional teams including: Product Management, Experience Design, QA and Operations

Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation.

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.


- Amazon.com Services LLC

Job ID: A1980212"
